customer_id,date,item,sales,cost,region,payment,stars
78,27/06/2023,Grapas,526.85,193.27,Aguascalientes,TDD,4
304,28/06/2023,Grapas,726.23,171.33,Querétaro,Efectivo,3
604,28/06/2023,Clips,629.07,174.71,Ciudad de México,TDC,3
709,28/06/2023,Cuaderno,430.21,193.97,Estado de México,TDC,4
360,28/06/2023,Limpia pantallas,358.27,33.16,Morelos,TDC,4
780,28/06/2023,Diccionario,652.13,55.49,Querétaro,TDC,3
870,28/06/2023,Pegamento,746.15,18.14,Nayarit,TDD,5
478,28/06/2023,Regleta de enchufes,461.96,103.96,Tlaxcala,TDD,5
329,28/06/2023,Regleta de enchufes,463.67,52.77,Guanajuato,TDD,4
391,29/06/2023,Agenda,922.68,118.15,Querétaro,Efectivo,5
646,29/06/2023,Almohadilla para sellos,510.02,162.68,Hidalgo,TDC,4
275,29/06/2023,Notas adhesivas,759.72,111.83,Guanajuato,TDC,5
537,29/06/2023,Pegamento,426.87,51.73,Puebla,TDC,5
51,29/06/2023,Papelera,510.91,180.35,Nuevo León,TDC,3
607,29/06/2023,Calendario de escritorio,222.29,141.11,Guanajuato,TDC,5
31,29/06/2023,Limpia pantallas,914.53,246.32,Colima,TDC,5
185,29/06/2023,Cuaderno,859.38,29.2,Querétaro,TDD,5
126,30/06/2023,Organizador de escritorio,350.72,215.31,Nuevo León,TDC,4
694,30/06/2023,Desinfectante de manos,611.62,215.3,Puebla,TDC,4
900,30/06/2023,Calendario de escritorio,753.15,209.53,Tlaxcala,TDC,2
956,30/06/2023,Mouse pad,621.18,10.69,Estado de México,TDC,5
520,30/06/2023,Papelera,921.12,83.25,Durango,TDD,5
350,30/06/2023,Notas adhesivas,375.11,257.29,Nayarit,TDD,2
792,30/06/2023,Extensión eléctrica,505.51,297.95,Hidalgo,TDD,5
71,30/06/2023,Mouse,210.11,295.49,Guanajuato,TDD,5
272,01/07/2023,Extensión eléctrica,388.28,221,Baja California,Efectivo,5
382,01/07/2023,Desinfectante de manos,399.27,95.48,Baja California,Efectivo,4
650,01/07/2023,Diccionario,897.09,175.31,Guanajuato,TDC,5
449,01/07/2023,Notas adhesivas,344.99,171.46,Colima,TDC,5
314,01/07/2023,Cuaderno,457.68,14.16,Nayarit,TDC,3
503,01/07/2023,Cinta adhesiva,895.31,287.78,Ciudad de México,TDD,3
638,01/07/2023,Mouse,707.15,25.31,Baja California,TDD,4
874,01/07/2023,Cinta métrica,864.27,145.33,Morelos,TDD,3
519,02/07/2023,Notas adhesivas,268.18,185.15,Querétaro,Efectivo,2
166,02/07/2023,Calendario de escritorio,470.09,278.42,Tlaxcala,Efectivo,4
961,02/07/2023,Mouse pad,956.19,93.57,Hidalgo,TDC,3
852,02/07/2023,Clips,284.45,129.34,Ciudad de México,TDC,4
953,02/07/2023,Bolígrafos,574.72,232.76,Querétaro,TDD,5
544,02/07/2023,Bolígrafos,215.18,235.06,Nayarit,TDD,3
499,02/07/2023,Tijeras,284.35,95.61,Nayarit,TDD,3
539,02/07/2023,Silla de oficina,470.62,190.03,Ciudad de México,TDD,2
87,03/07/2023,Mouse,250.56,193.25,Querétaro,Efectivo,2
388,03/07/2023,Corrector,714.2,47.71,Querétaro,Efectivo,2
459,03/07/2023,Agenda,805.51,256.85,Estado de México,Efectivo,5
322,03/07/2023,Webcam,451.86,31.53,Hidalgo,TDC,5
12,03/07/2023,Carpeta de archivos,869.13,149.13,Guanajuato,TDC,5
761,03/07/2023,Webcam,868.23,166.21,Tlaxcala,TDC,2
322,03/07/2023,Engrapadora,612.81,272.84,Morelos,TDC,3
135,03/07/2023,Guillotina para papel,424.3,249.91,Puebla,TDD,3
136,04/07/2023,Sobres,211.03,210.06,Estado de México,Efectivo,2
420,04/07/2023,Silla de oficina,597.47,293.59,Coahuila,Efectivo,5
986,04/07/2023,Notas adhesivas,947.3,257.05,Hidalgo,Efectivo,4
970,04/07/2023,Clips,424.01,185.94,Durango,TDC,5
557,04/07/2023,Extensión eléctrica,529.95,99.19,Nayarit,TDC,2
366,04/07/2023,Cinta métrica,997.98,292.47,Aguascalientes,TDC,2
105,04/07/2023,Papel Bond,401.7,106.72,Coahuila,TDC,3
545,04/07/2023,Diccionario,443.92,169.94,Nuevo León,TDD,2
72,05/07/2023,Notas adhesivas,298.54,298.97,Nayarit,Efectivo,2
196,05/07/2023,Webcam,752.82,26.05,Baja California,TDC,5
525,05/07/2023,Pegamento,257.76,6.13,Nuevo León,TDC,3
28,05/07/2023,Limpia pantallas,364.29,92.11,Estado de México,TDC,2
863,05/07/2023,Cuaderno,345.67,9.39,Jalisco,TDC,5
33,05/07/2023,Organizador de escritorio,275.94,163.85,Jalisco,TDC,5
694,05/07/2023,Guillotina para papel,986.85,207.21,Ciudad de México,TDC,3
343,05/07/2023,Carpeta de archivos,518.6,97.73,Nayarit,TDD,3
367,06/07/2023,Tijeras,339.53,97.22,Aguascalientes,TDC,5
203,06/07/2023,Tijeras,500.21,73.36,Querétaro,TDC,4
864,06/07/2023,Papel Bond,334.22,44.65,Estado de México,TDC,5
393,06/07/2023,Mouse pad,343.64,163.1,Nayarit,TDC,3
204,06/07/2023,Bolígrafos,982,263.53,Nuevo León,TDC,3
530,06/07/2023,Marcadores,755.32,96.2,Jalisco,TDC,5
473,06/07/2023,Bolígrafos,601.85,28.94,Querétaro,TDD,2
629,06/07/2023,Mouse pad,374.17,118.43,Colima,TDD,2
972,07/07/2023,Extensión eléctrica,743.53,20.96,Durango,Efectivo,5
997,07/07/2023,Papelera,940.43,217.04,Hidalgo,Efectivo,5
113,07/07/2023,Clips,625.73,128.48,Aguascalientes,Efectivo,2
930,07/07/2023,Limpia pantallas,351.69,18.09,Tlaxcala,Efectivo,5
565,07/07/2023,Calendario de escritorio,231.16,213.17,Puebla,Efectivo,2
383,07/07/2023,Diccionario,769.41,133.25,Aguascalientes,TDC,2
60,07/07/2023,Extensión eléctrica,925.09,296.01,Querétaro,TDC,3
849,07/07/2023,Carpeta de archivos,202.58,228.52,Guanajuato,TDC,5
601,08/07/2023,Escritorio,772.59,38.04,Estado de México,Efectivo,2
294,08/07/2023,Papelera,561.21,253.65,Nayarit,Efectivo,5
878,08/07/2023,Pegamento,424.99,124.67,Tlaxcala,Efectivo,5
418,08/07/2023,Grapas,671.24,226.48,Nuevo León,TDC,5
785,08/07/2023,Limpia pantallas,759.54,129.72,Guanajuato,TDC,5
476,08/07/2023,Calendario de escritorio,460.52,138.8,Querétaro,TDC,5
472,08/07/2023,Mouse pad,380.57,159.66,Coahuila,TDC,4
877,08/07/2023,Carpeta de archivos,634.54,159.91,Jalisco,TDC,5
257,09/07/2023,Organizador de escritorio,935.09,279.86,Colima,TDC,5
323,09/07/2023,Organizador de escritorio,487.88,283.17,Puebla,TDC,2
776,09/07/2023,Clips,461.95,283.65,Colima,TDC,3
248,09/07/2023,Diccionario,776.23,150.54,Nayarit,TDC,5
952,09/07/2023,Sobres,371.36,138.22,Querétaro,TDD,5
440,09/07/2023,Mouse,918.44,188.08,Durango,TDD,2
479,09/07/2023,Cinta adhesiva,337.5,9.41,Nuevo León,TDD,2
282,09/07/2023,Carpeta de archivos,597.91,86.7,Nuevo León,TDD,5
707,10/07/2023,Regleta de enchufes,455.79,215.04,Durango,TDC,5
721,10/07/2023,Tóner de impresora,361.55,94.87,Baja California,TDC,5
692,10/07/2023,Grapas,412.36,199.61,Durango,TDC,5
604,10/07/2023,Teclado,866.78,98.8,Jalisco,TDC,5
622,10/07/2023,Papel Bond,488.75,261.41,Jalisco,TDD,3
268,10/07/2023,Engrapadora,395.84,208.52,Durango,TDD,3
472,10/07/2023,Clips,398.19,153.3,Querétaro,TDD,5
246,10/07/2023,Sobres,442.32,120.84,Aguascalientes,TDD,2
247,11/07/2023,Cuaderno,449.93,67.6,Durango,Efectivo,4
931,11/07/2023,Teclado,853.05,19.93,Querétaro,Efectivo,5
773,11/07/2023,Webcam,696.77,49.29,Colima,Efectivo,2
483,11/07/2023,Lámpara de escritorio,530.23,80.84,Tlaxcala,TDC,3
704,11/07/2023,Mouse pad,503.55,92.42,Nuevo León,TDC,2
611,11/07/2023,Sobres,638.46,126.81,Querétaro,TDC,3
740,11/07/2023,Papel Bond,756.76,220.77,Durango,TDC,3
17,11/07/2023,Webcam,621.4,187.69,Hidalgo,TDC,5
581,12/07/2023,Cuaderno,522.54,251.17,Tlaxcala,Efectivo,2
559,12/07/2023,Desinfectante de manos,644.45,253.31,Estado de México,Efectivo,5
150,12/07/2023,Limpia pantallas,341.86,196.1,Aguascalientes,Efectivo,3
705,12/07/2023,Teclado,428.55,83.88,Durango,Efectivo,3
114,12/07/2023,Mouse,644.9,140.36,Morelos,TDC,2
548,12/07/2023,Mouse pad,952.43,133.75,Querétaro,TDC,5
788,12/07/2023,Escritorio,674.98,139.07,Guanajuato,TDC,5
539,12/07/2023,Perforadora,232.11,84.21,Hidalgo,TDC,2
342,13/07/2023,Organizador de escritorio,577.13,275.64,Tlaxcala,Efectivo,2
522,13/07/2023,Cinta métrica,727.87,113.4,Querétaro,Efectivo,3
666,13/07/2023,Notas adhesivas,205.05,154.43,Nayarit,Efectivo,2
146,13/07/2023,Cinta métrica,340.32,250.87,Aguascalientes,Efectivo,2
271,13/07/2023,Clips,813.02,295.02,Nayarit,TDC,3
775,13/07/2023,Corrector,337.9,294.79,Coahuila,TDC,5
853,13/07/2023,Cinta métrica,607.03,298.9,Querétaro,TDD,5
728,13/07/2023,Regleta de enchufes,859.36,68.53,Estado de México,TDD,4
379,14/07/2023,Mouse pad,405.84,39.9,Estado de México,Efectivo,4
982,14/07/2023,Carpeta de archivos,907.86,298.86,Colima,Efectivo,5
672,14/07/2023,Papelera,844.79,177.6,Morelos,Efectivo,3
694,14/07/2023,Sobres,349.84,138.89,Nuevo León,Efectivo,4
680,14/07/2023,Tóner de impresora,739.63,6.4,Estado de México,TDC,2
913,14/07/2023,Sobres,783.96,257.4,Aguascalientes,TDC,5
896,14/07/2023,Desinfectante de manos,619.3,7.68,Puebla,TDC,4
748,14/07/2023,Marcadores,401.17,37.8,Puebla,TDC,2
329,15/07/2023,Tijeras,877.55,165.46,Guanajuato,TDC,5
66,15/07/2023,Desinfectante de manos,680.74,257.5,Durango,TDC,2
987,15/07/2023,Organizador de escritorio,215.28,146.03,Jalisco,TDC,4
988,15/07/2023,Corrector,842.22,84.89,Coahuila,TDC,5
708,15/07/2023,Escritorio,466.27,77.29,Ciudad de México,TDC,2
716,15/07/2023,Sobres,615.17,260.65,Nuevo León,TDC,5
723,15/07/2023,Pegamento,234.66,125.57,Aguascalientes,TDD,5
973,15/07/2023,Grapas,647.11,198.34,Baja California,TDD,5
620,16/07/2023,Limpia pantallas,474.87,298.13,Querétaro,TDC,3
76,16/07/2023,Bolígrafos,941.14,96.5,Coahuila,TDC,5
336,16/07/2023,Regleta de enchufes,588.52,22.66,Aguascalientes,TDC,5
29,16/07/2023,Calendario de escritorio,505.74,105.55,Guanajuato,TDC,2
963,16/07/2023,Almohadilla para sellos,678.43,151.58,Guanajuato,TDC,2
902,16/07/2023,Almohadilla para sellos,765.08,119.1,Nuevo León,TDC,3
436,16/07/2023,Sobres,894.63,210.32,Ciudad de México,TDD,2
608,16/07/2023,Tóner de impresora,481.19,110.26,Querétaro,TDD,5
250,17/07/2023,Engrapadora,482.03,204.04,Morelos,Efectivo,3
481,17/07/2023,Corrector,940.15,261.06,Colima,Efectivo,5
899,17/07/2023,Clips,549.35,148.45,Nayarit,Efectivo,4
790,17/07/2023,Lámpara de escritorio,618.39,245.96,Jalisco,TDC,4
95,17/07/2023,Silla de oficina,955.35,213.5,Coahuila,TDC,5
852,17/07/2023,Diccionario,708.19,264.24,Colima,TDC,3
785,17/07/2023,Sobres,221.19,166.85,Morelos,TDC,3
337,17/07/2023,Perforadora,353.85,99.09,Baja California,TDD,2
533,18/07/2023,Organizador de escritorio,719.14,69.24,Colima,Efectivo,5
287,18/07/2023,Papel Bond,682.7,274.38,Morelos,Efectivo,5
812,18/07/2023,Bolígrafos,365.7,212.06,Nayarit,Efectivo,3
448,18/07/2023,Escritorio,981.67,103.06,Hidalgo,TDC,4
642,18/07/2023,Teclado,752.8,57.08,Puebla,TDC,2
977,18/07/2023,Corrector,310.55,299.71,Estado de México,TDC,5
461,18/07/2023,Mouse,711.14,204.15,Hidalgo,TDD,5
709,18/07/2023,Lámpara de escritorio,877.35,130.26,Puebla,TDD,2
991,19/07/2023,Escritorio,459.94,38.77,Tlaxcala,TDC,3
220,19/07/2023,Carpeta de archivos,622.86,282.4,Tlaxcala,TDC,2
732,19/07/2023,Tijeras,470.71,83.73,Durango,TDC,3
407,19/07/2023,Sellos,285.68,124.64,Coahuila,TDC,2
230,19/07/2023,Calendario de escritorio,249.21,128.73,Hidalgo,TDD,3
380,19/07/2023,Teclado,854.35,69.54,Jalisco,TDD,4
904,19/07/2023,Cinta adhesiva,902.49,8.14,Jalisco,TDD,5
443,19/07/2023,Webcam,953.18,179.96,Colima,TDD,2
873,20/07/2023,Perforadora,890.63,147.21,Hidalgo,TDC,5
411,20/07/2023,Tóner de impresora,698.62,111.97,Durango,TDC,3
70,20/07/2023,Cinta adhesiva,872.52,75.5,Aguascalientes,TDC,2
460,20/07/2023,Cuaderno,340.85,59.75,Tlaxcala,TDC,3
503,20/07/2023,Lámpara de escritorio,437.02,256.12,Querétaro,TDC,5
542,20/07/2023,Corrector,598.19,202.24,Durango,TDC,5
420,20/07/2023,Organizador de escritorio,363.14,164.31,Querétaro,TDC,4
822,20/07/2023,Sellos,356.52,92.68,Querétaro,TDD,5
596,21/07/2023,Bolígrafos,446.11,99.88,Aguascalientes,Efectivo,5
695,21/07/2023,Teclado,592.57,286.74,Aguascalientes,Efectivo,3
489,21/07/2023,Lápices,485.8,259.13,Hidalgo,TDC,5
859,21/07/2023,Organizador de escritorio,586.32,286.63,Nayarit,TDC,2
910,21/07/2023,Desinfectante de manos,530.1,260.85,Baja California,TDC,3
597,21/07/2023,Cinta adhesiva,539.07,166.29,Guanajuato,TDC,5
42,21/07/2023,Desinfectante de manos,886.21,249.04,Baja California,TDD,4
802,21/07/2023,Extensión eléctrica,298.53,98.91,Jalisco,TDD,5
23,22/07/2023,Corrector,426.46,160.06,Tlaxcala,Efectivo,5
568,22/07/2023,Cinta métrica,977.74,83.72,Colima,Efectivo,5
165,22/07/2023,Silla de oficina,955.18,38.69,Querétaro,Efectivo,4
435,22/07/2023,Regleta de enchufes,791.62,266.38,Guanajuato,Efectivo,5
59,22/07/2023,Escritorio,257.72,256.51,Nayarit,TDC,3
873,22/07/2023,Diccionario,711.99,207.38,Aguascalientes,TDD,5
75,22/07/2023,Almohadilla para sellos,342.84,91.84,Hidalgo,TDD,4
929,22/07/2023,Mouse,419.65,163.25,Hidalgo,TDD,5
41,23/07/2023,Notas adhesivas,941,238.17,Coahuila,Efectivo,5
939,23/07/2023,Notas adhesivas,580.53,283.3,Guanajuato,TDC,3
193,23/07/2023,Desinfectante de manos,856.55,36.96,Querétaro,TDC,5
295,23/07/2023,Sellos,750.56,167.1,Guanajuato,TDC,2
252,23/07/2023,Sellos,315.98,123.86,Querétaro,TDC,3
296,23/07/2023,Cuaderno,664.28,231.23,Ciudad de México,TDC,5
652,23/07/2023,Cinta adhesiva,391.34,109.88,Ciudad de México,TDD,3
959,23/07/2023,Webcam,240.13,162.78,Nayarit,TDD,2
205,24/07/2023,Cinta adhesiva,281.88,131.94,Estado de México,Efectivo,5
320,24/07/2023,Papelera,949.16,243.9,Baja California,TDC,5
428,24/07/2023,Tóner de impresora,425.93,190.33,Estado de México,TDC,5
546,24/07/2023,Tóner de impresora,810.51,287.79,Hidalgo,TDC,3
219,24/07/2023,Cinta adhesiva,246.59,147.76,Morelos,TDD,4
750,24/07/2023,Cinta adhesiva,576.52,91.52,Querétaro,TDD,2
61,24/07/2023,Cinta métrica,841.58,177,Estado de México,TDD,4
577,24/07/2023,Silla de oficina,313.61,112.01,Ciudad de México,TDD,5
806,25/07/2023,Diccionario,210.1,68.85,Nayarit,Efectivo,3
981,25/07/2023,Organizador de escritorio,636.65,262.06,Aguascalientes,Efectivo,5
249,25/07/2023,Marcadores,555.46,242.69,Querétaro,Efectivo,4
362,25/07/2023,Sobres,345.43,243.54,Durango,TDC,3
947,25/07/2023,Cuaderno,781.13,43.83,Guanajuato,TDC,5
64,25/07/2023,Extensión eléctrica,222.55,213.87,Durango,TDD,2
384,25/07/2023,Marcadores,910.3,50.5,Estado de México,TDD,4
45,25/07/2023,Pegamento,768.48,264.86,Baja California,TDD,5
547,26/07/2023,Regleta de enchufes,892.11,136.37,Querétaro,TDC,5
768,26/07/2023,Teclado,303.61,287.61,Aguascalientes,TDC,5
913,26/07/2023,Almohadilla para sellos,718.22,173.62,Morelos,TDC,5
548,26/07/2023,Perforadora,854.78,281.16,Colima,TDC,5
227,26/07/2023,Almohadilla para sellos,493.96,22.44,Querétaro,TDC,5
460,26/07/2023,Sellos,554.6,18.81,Durango,TDC,5
625,26/07/2023,Organizador de escritorio,872.31,198.56,Guanajuato,TDC,2
31,26/07/2023,Lápices,779.09,217.18,Coahuila,TDD,2
702,27/07/2023,Cinta adhesiva,318.07,229.82,Querétaro,Efectivo,2
832,27/07/2023,Notas adhesivas,483.1,276.31,Tlaxcala,Efectivo,2
75,27/07/2023,Organizador de escritorio,882.67,254.01,Querétaro,Efectivo,3
539,27/07/2023,Tijeras,856.23,293.4,Colima,TDC,5
804,27/07/2023,Calendario de escritorio,661.02,50.6,Baja California,TDC,2
883,27/07/2023,Corrector,486.45,130.71,Durango,TDC,5
909,27/07/2023,Tóner de impresora,243.15,79.9,Estado de México,TDD,5
464,27/07/2023,Regleta de enchufes,677.47,208.91,Nuevo León,TDD,3
934,28/07/2023,Cuaderno,300.9,48.2,Tlaxcala,TDC,2
678,28/07/2023,Notas adhesivas,750.1,152.44,Guanajuato,TDC,3
118,28/07/2023,Pegamento,742.56,54.44,Morelos,TDC,2
767,28/07/2023,Desinfectante de manos,805.23,11.48,Puebla,TDC,3
864,28/07/2023,Engrapadora,426.94,181.15,Nayarit,TDD,5
304,28/07/2023,Carpeta de archivos,601.38,88.91,Aguascalientes,TDD,2
280,28/07/2023,Carpeta de archivos,895.25,86.66,Nuevo León,TDD,2
758,28/07/2023,Mouse,375.07,162.2,Nayarit,TDD,5
121,29/07/2023,Pegamento,849.87,58.66,Guanajuato,Efectivo,2
206,29/07/2023,Sellos,389.24,175.35,Baja California,TDC,5
569,29/07/2023,Almohadilla para sellos,238.82,95.32,Nayarit,TDC,4
413,29/07/2023,Cinta métrica,404.94,63.86,Nuevo León,TDC,2
720,29/07/2023,Notas adhesivas,310.18,48.41,Tlaxcala,TDC,4
227,29/07/2023,Lámpara de escritorio,555.42,176.38,Puebla,TDD,4
954,29/07/2023,Escritorio,770.05,289.33,Tlaxcala,TDD,5
664,29/07/2023,Agenda,447.84,34.8,Querétaro,TDD,5
67,30/07/2023,Almohadilla para sellos,596.1,210.67,Durango,Efectivo,3
486,30/07/2023,Grapas,541.71,201.15,Coahuila,Efectivo,5
874,30/07/2023,Lámpara de escritorio,724.03,151.71,Tlaxcala,TDC,3
881,30/07/2023,Tóner de impresora,583.33,169.26,Querétaro,TDC,2
373,30/07/2023,Limpia pantallas,746.83,299.38,Tlaxcala,TDC,3
902,30/07/2023,Lápices,526.45,95.77,Guanajuato,TDC,5
235,30/07/2023,Tijeras,695.13,27.52,Puebla,TDD,5
229,30/07/2023,Cuaderno,380.87,29.22,Guanajuato,TDD,4
222,31/07/2023,Pegamento,729.56,78.22,Baja California,Efectivo,5
205,31/07/2023,Lápices,461.79,134.57,Nuevo León,Efectivo,4
513,31/07/2023,Desinfectante de manos,256.43,142.51,Ciudad de México,Efectivo,2
176,31/07/2023,Perforadora,871.99,150.96,Durango,TDC,5
921,31/07/2023,Silla de oficina,931.14,141.91,Baja California,TDC,5
915,31/07/2023,Grapas,356.33,231.9,Querétaro,TDC,4
808,31/07/2023,Engrapadora,515.35,62.66,Morelos,TDC,2
990,31/07/2023,Silla de oficina,254.6,172.93,Guanajuato,TDD,2
705,01/08/2023,Mouse,560.11,156.23,Estado de México,TDC,5
332,01/08/2023,Escritorio,832.99,196.63,Aguascalientes,TDC,4
751,01/08/2023,Agenda,294.54,166.72,Nuevo León,TDC,3
188,01/08/2023,Teclado,356.05,99.13,Durango,TDC,4
669,01/08/2023,Pegamento,594.76,222.84,Puebla,TDD,4
870,01/08/2023,Carpeta de archivos,669.74,64.91,Querétaro,TDD,3
654,01/08/2023,Organizador de escritorio,890.89,66.02,Morelos,TDD,3
776,01/08/2023,Extensión eléctrica,689.45,225.25,Ciudad de México,TDD,4
805,02/08/2023,Cinta adhesiva,925.73,144.28,Aguascalientes,Efectivo,2
390,02/08/2023,Agenda,745.77,170.19,Coahuila,TDC,5
201,02/08/2023,Diccionario,880.92,155.73,Morelos,TDC,4
423,02/08/2023,Notas adhesivas,589.88,276.65,Querétaro,TDC,5
334,02/08/2023,Limpia pantallas,669.8,259.03,Nayarit,TDC,4
423,02/08/2023,Sobres,947.97,174.15,Querétaro,TDD,5
481,02/08/2023,Mouse pad,348.3,58.43,Durango,TDD,2
429,02/08/2023,Corrector,650.96,21.79,Aguascalientes,TDD,5
869,03/08/2023,Carpeta de archivos,893.54,170.83,Jalisco,TDC,3
610,03/08/2023,Clips,497.22,134.64,Jalisco,TDC,3
486,03/08/2023,Cuaderno,372.15,23.22,Nayarit,TDC,5
155,03/08/2023,Papelera,288.42,165.57,Baja California,TDC,5
941,03/08/2023,Escritorio,521.3,201.14,Coahuila,TDC,5
348,03/08/2023,Carpeta de archivos,549.26,273.68,Puebla,TDC,4
658,03/08/2023,Desinfectante de manos,913.89,69.72,Jalisco,TDC,5
541,03/08/2023,Sellos,429.59,125.6,Estado de México,TDD,5
502,04/08/2023,Limpia pantallas,573.22,112.09,Ciudad de México,Efectivo,5
608,04/08/2023,Marcadores,757.73,163.78,Hidalgo,Efectivo,5
574,04/08/2023,Grapas,599.31,147.85,Querétaro,TDC,5
681,04/08/2023,Extensión eléctrica,535.09,202.45,Nayarit,TDC,4
189,04/08/2023,Almohadilla para sellos,805.85,251.4,Hidalgo,TDC,5
69,04/08/2023,Bolígrafos,854.99,130.82,Durango,TDC,3
271,04/08/2023,Pegamento,371.07,60.24,Colima,TDD,5
422,04/08/2023,Organizador de escritorio,317.75,31.27,Ciudad de México,TDD,2
572,05/08/2023,Teclado,596.36,281.5,Aguascalientes,Efectivo,5
522,05/08/2023,Agenda,869.34,184.34,Tlaxcala,TDC,5
737,05/08/2023,Sobres,585.53,22.68,Estado de México,TDC,3
179,05/08/2023,Extensión eléctrica,785.45,189.02,Baja California,TDD,4
641,05/08/2023,Cinta adhesiva,795.47,295.53,Nuevo León,TDD,2
987,05/08/2023,Almohadilla para sellos,843.61,284.96,Colima,TDD,5
946,05/08/2023,Mouse,334.85,286.63,Querétaro,TDD,5
372,05/08/2023,Regleta de enchufes,604.36,12.45,Colima,TDD,5
947,06/08/2023,Clips,903.83,261.21,Querétaro,Efectivo,5
253,06/08/2023,Grapas,586.22,221.02,Durango,Efectivo,3
476,06/08/2023,Grapas,495.05,81.21,Durango,TDC,5
165,06/08/2023,Mouse pad,264.64,298.35,Coahuila,TDC,3
203,06/08/2023,Extensión eléctrica,439.65,251.16,Nayarit,TDC,5
62,06/08/2023,Silla de oficina,707.05,56.19,Ciudad de México,TDC,4
764,06/08/2023,Corrector,402.26,129.9,Durango,TDD,2
150,06/08/2023,Grapas,828.06,274.38,Puebla,TDD,3
170,07/08/2023,Silla de oficina,979.43,71.89,Durango,Efectivo,4
50,07/08/2023,Silla de oficina,989.29,226.37,Durango,TDC,5
534,07/08/2023,Tijeras,988.48,115.08,Durango,TDC,2
801,07/08/2023,Cinta métrica,855.02,109.94,Colima,TDC,5
409,07/08/2023,Engrapadora,771.95,244.86,Morelos,TDC,2
62,07/08/2023,Perforadora,900.59,129.7,Estado de México,TDC,4
691,07/08/2023,Regleta de enchufes,982.33,224.69,Baja California,TDC,3
120,07/08/2023,Guillotina para papel,204.58,74.38,Nuevo León,TDD,3
413,08/08/2023,Marcadores,363.17,86.72,Hidalgo,Efectivo,5
759,08/08/2023,Sellos,307.89,134.14,Guanajuato,Efectivo,2
466,08/08/2023,Organizador de escritorio,270.92,162.69,Nayarit,TDC,4
397,08/08/2023,Regleta de enchufes,979.56,68.63,Morelos,TDC,5
710,08/08/2023,Clips,955.56,236.2,Morelos,TDC,5
551,08/08/2023,Lámpara de escritorio,640.53,81.06,Aguascalientes,TDC,5
967,08/08/2023,Almohadilla para sellos,388.56,207.77,Querétaro,TDD,3
491,08/08/2023,Grapas,389.89,96.25,Aguascalientes,TDD,2
461,09/08/2023,Regleta de enchufes,460.13,240.59,Estado de México,TDC,5
762,09/08/2023,Corrector,507.99,183.82,Guanajuato,TDC,3
173,09/08/2023,Lápices,335.06,106.44,Aguascalientes,TDC,5
7,09/08/2023,Lápices,944.91,275.77,Baja California,TDC,2
476,09/08/2023,Bolígrafos,886.49,50.58,Aguascalientes,TDC,3
857,09/08/2023,Silla de oficina,711.62,210.76,Coahuila,TDC,3
218,09/08/2023,Carpeta de archivos,315.48,70.27,Nayarit,TDC,5
955,09/08/2023,Perforadora,296.22,122.68,Jalisco,TDD,2
304,10/08/2023,Perforadora,460.62,102.94,Morelos,Efectivo,5
74,10/08/2023,Mouse pad,310.68,93.27,Puebla,Efectivo,3
496,10/08/2023,Guillotina para papel,430.43,163.04,Tlaxcala,TDC,3
356,10/08/2023,Carpeta de archivos,654.56,271.98,Coahuila,TDC,4
130,10/08/2023,Lámpara de escritorio,516.23,42.18,Estado de México,TDC,5
36,10/08/2023,Tóner de impresora,557.67,153.93,Nuevo León,TDD,5
989,10/08/2023,Papelera,495.3,141.33,Baja California,TDD,2
155,10/08/2023,Organizador de escritorio,219.8,242.52,Guanajuato,TDD,2
134,11/08/2023,Calendario de escritorio,873.36,153.79,Nuevo León,Efectivo,5
197,11/08/2023,Teclado,323.07,269.63,Estado de México,TDC,5
561,11/08/2023,Grapas,422.69,227.55,Morelos,TDC,4
227,11/08/2023,Tijeras,914.42,48.09,Nayarit,TDC,5
878,11/08/2023,Tijeras,516.06,244.35,Guanajuato,TDC,5
617,11/08/2023,Tijeras,354.3,240.78,Puebla,TDC,3
51,11/08/2023,Cinta adhesiva,357.98,81.47,Baja California,TDD,2
818,11/08/2023,Webcam,558.1,78.52,Puebla,TDD,5
983,12/08/2023,Lápices,934.89,80.68,Querétaro,Efectivo,4
429,12/08/2023,Grapas,710.23,131.76,Ciudad de México,TDC,4
597,12/08/2023,Cinta adhesiva,269.07,224.04,Coahuila,TDC,4
466,12/08/2023,Limpia pantallas,431.26,16.73,Hidalgo,TDC,5
904,12/08/2023,Pegamento,335.64,56.84,Jalisco,TDC,5
124,12/08/2023,Diccionario,956.42,251.1,Estado de México,TDD,2
663,12/08/2023,Mouse,583.34,71.56,Querétaro,TDD,3
3,12/08/2023,Perforadora,344.23,161.96,Ciudad de México,TDD,3
683,13/08/2023,Cinta adhesiva,579.97,168.36,Tlaxcala,Efectivo,5
57,13/08/2023,Notas adhesivas,239.08,225.21,Guanajuato,Efectivo,5
761,13/08/2023,Regleta de enchufes,520.28,75.67,Tlaxcala,Efectivo,4
289,13/08/2023,Organizador de escritorio,429.35,223.18,Querétaro,Efectivo,2
813,13/08/2023,Limpia pantallas,547.46,245.86,Colima,Efectivo,5
30,13/08/2023,Cinta adhesiva,965.2,53.95,Tlaxcala,TDC,3
20,13/08/2023,Extensión eléctrica,513.49,95.78,Morelos,TDD,4
802,13/08/2023,Mouse,760.82,79.58,Querétaro,TDD,3
